ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
Q7JCZ1	cosine	24.0	3.0	6.0	548488.8613454868	51082.572442765864	27.0	6.0	654296.410609	455185.278964	199111.131645	1.4374287589	1.1580503741	0.5010734055786088	0.00030139482958367174	0.008439055228342809
Q3TNL9	cosine	24.0	18.0	15.0	137021.47337706597	9122.364180720786	18.0	39.0	152754.429686	119676.431312	33077.9983742	1.27639526022	1.12733100985	0.5219076919009644	0.00017646552926671517	0.004941034819468025
Q7GIP5	cosine	24.0	18.0	15.0	19851.65441792009	1868.1207269590043	18.0	9.0	23052.9248729	16312.7162126	6740.20866032	1.41318739151	1.15411918506	0.5519455446722429	7.884755184806215e-05	0.00220773145174574
Q3V2T7	cosine	24.0	0.0	6.0	34192.33468355836	2529.962298624428	27.0	12.0	39824.222182	30233.9784588	9590.24372322	1.31720085189	1.08436567705	0.23799881093859857	0.05162016738148153	1.4453646866814829
Q52L52	cosine	24.0	18.0	0.0	75772.60381821956	4159.044299187348	15.0	48.0	88395.9225446	70200.1327519	18195.7897926	1.25919879464	1.0704246764	0.14024527464425107	0.16849709470074392	4.717918651620829
A0A077K846	cosine	24.0	3.0	6.0	68413.2949200747	5418.444839496925	27.0	48.0	84048.4749943	61631.2884852	22417.1865091	1.36373061573	1.09608254898	0.2932207336348896	0.022353887279688553	0.6259088438312794
A0A087WP63	cosine	24.0	3.0	6.0	37177.78294712482	6851.287302393325	63.0	60.0	61160.9082194	29036.288185	32124.6200344	2.10636111027	1.20015439068	0.17444777823847862	0.11618577088949705	3.2532015849059173
A0A087WNS9	cosine	24.0	21.0	0.0	58574.02203737086	5465.853615426937	30.0	51.0	67273.9232659	47106.4946544	20167.4286115	1.42812416333	1.17098415555	0.28471690049293835	0.0256371939762934	0.7178414313362151
A0A087WQE6	cosine	24.0	6.0	21.0	420818.2649389531	14005.696056824656	30.0	51.0	442106.783427	390872.060074	51234.7233531	1.13107798839	1.04277469977	0.26352749478578685	0.03560678181850737	0.9969898909182063
A0A087WNV1	cosine	24.0	6.0	3.0	137534.33139806698	11595.634509961803	51.0	45.0	163730.241092	111750.28171	51979.9593822	1.46514387782	1.12963596491	0.2932207336348896	0.022353887279688553	0.6259088438312794
A0A087WRP7	cosine	24.0	18.0	15.0	28000.045624458824	3464.653965318373	27.0	12.0	35141.3144721	21204.5356407	13936.7788314	1.65725461135	1.14351327003	0.10888721629588466	0.22800182111776734	6.384050991297485
A0A087WPB2	cosine	24.0	3.0	6.0	14055.793916448196	1936.312585193316	45.0	15.0	17693.0189625	10774.9263373	6918.09262522	1.64205474902	1.19997457412	0.20414101708758137	0.08112374916958642	2.27146497674842
A0A087WPP8	cosine	24.0	15.0	21.0	24142.479367544653	1784.203963279927	15.0	24.0	26902.5515711	19917.9610545	6984.59051658	1.35066794726	1.14585106577	0.42264333089394	0.0019053409706262982	0.05334954717753635
A0A087WQH8	cosine	24.0	0.0	6.0	73908.46901457239	5226.030387288635	27.0	6.0	86583.4370358	64164.1670573	22419.2699785	1.34940483149	1.11537259123	0.4908725475608595	0.00038897829697491	0.01089139231529748
A0A087WQN7	cosine	24.0	3.0	6.0	162897.1564424526	8749.711955951907	0.0	39.0	184279.029051	143392.606775	40886.4222767	1.28513619493	1.06893120064	0.4045703793190249	0.002805441148677372	0.07855235216296642
A0A087WQS0	cosine	24.0	15.0	9.0	857545.4073391445	24692.53313170247	42.0	0.0	894261.812363	804382.814938	89878.9974248	1.11173659575	1.04810619999	0.2613104783763044	0.03681260452934408	1.0307529268216342
A0A087WQS2	cosine	24.0	0.0	21.0	1209416.3526217917	42012.86397444443	0.0	69.0	1309608.62599	1140260.68409	169347.941893	1.14851686483	1.04973575272	0.29211214466158614	0.02276070879876716	0.6372998463654805
Q3U607	cosine	24.0	0.0	21.0	438053.8998095154	15214.734751613963	12.0	69.0	466704.874938	403947.93351	62756.9414276	1.1553589862	1.04263570646	0.46220276054048437	0.0007774237502962231	0.021767865008294248
A0A087WQV4	cosine	24.0	18.0	12.0	17374.962351307582	2063.1228291715856	42.0	6.0	20829.7790034	13827.8711408	7001.90786268	1.50636195488	1.191569926	0.19486729184575807	0.09109137384214772	2.550558467580136
A0A087WR24	cosine	24.0	12.0	15.0	174743.00430470213	5819.595203001853	12.0	63.0	183851.281582	156251.997752	27599.2838309	1.17663315816	1.05382225214	0.19900077460972024	0.08654178804169727	2.4231700651675236
A0A087WRE7	cosine	24.0	18.0	9.0	26169.18657669681	3830.8930494823226	63.0	9.0	33231.2316795	20118.4657958	13112.7658836	1.65177762642	1.27842404779	0.17444777823847862	0.11618577088949705	3.2532015849059173
A0A087WRF2	cosine	24.0	6.0	21.0	147696.70267145705	5860.152415969882	57.0	45.0	159573.109582	137890.382253	21682.7273285	1.15724611807	1.06919222761	0.2709508044980625	0.03180287707901677	0.8904805582124696
A0A087WRL6	cosine	24.0	18.0	15.0	35804.782190700615	4756.329388547623	48.0	39.0	46065.7356481	24411.6438228	21654.0918252	1.88703947929	1.13113392927	0.3341711120804736	0.011076319946854101	0.31013695851191486
F2Z4A3	cosine	24.0	3.0	6.0	1122083.9977481074	46142.12263113322	27.0	6.0	1194818.26541	1032620.45392	162197.811487	1.15707398674	1.07003385336	0.36003052104537075	0.00685497779106477	0.19193937814981357
Q61935	cosine	24.0	15.0	18.0	343951.5539775299	43774.228072070684	63.0	30.0	483714.544412	291105.522715	192609.021697	1.66164674549	1.12057353192	0.31915218569483433	0.014447331991700058	0.4045252957676016
Q8C073	cosine	24.0	6.0	0.0	123048.9297424245	8352.046133970724	15.0	48.0	138676.652697	105828.61827	32848.0344271	1.31038895683	1.13128017921	0.3198109021987418	0.014282791544260957	0.3999181632393068
A0A087WSE3	cosine	24.0	3.0	9.0	34237.12680972789	2725.33714070737	27.0	63.0	40784.2352946	29223.4128962	11560.8223984	1.39560137755	1.10608587155	0.37187314209156025	0.005450614642997061	0.1526172100039177
A0A087WSN6	cosine	24.0	18.0	15.0	164479.72690046753	17896.763203992345	63.0	15.0	216985.933472	140677.1451	76308.7883722	1.54243913123	1.1571888512	0.34919003846611285	0.0084113441669734	0.2355176366752552
Q8C3V4	cosine	24.0	0.0	21.0	1678127.178692429	66184.16180146168	27.0	69.0	1867380.59662	1560573.03894	306807.55768	1.19659929399	1.05121375193	0.16639299379457437	0.12732468937632635	3.565091302537138
A0A097BW18	cosine	24.0	18.0	9.0	222763.87922964315	29557.63878706497	42.0	12.0	265808.220248	169311.894905	96496.3253437	1.56993234526	1.27147111458	0.2932207336348896	0.022353887279688553	0.6259088438312794
A0A0A0MQ68	cosine	24.0	12.0	9.0	127804.72327874252	3549.839186094982	60.0	24.0	136217.740864	121225.076484	14992.6643797	1.12367626249	1.04622512317	0.2954763109789492	0.021545066942792488	0.6032618743981897
A0A0A0MQ73	cosine	24.0	15.0	18.0	11026.72429704477	1114.5172383566594	30.0	54.0	12936.2032174	8825.46299083	4110.74022659	1.4657818214	1.17014831165	0.326661648887654	0.01266506290239042	0.3546217612669318
A0A0A0MQ79	cosine	24.0	0.0	15.0	1149962.4420030967	40742.83491713593	0.0	39.0	1259356.28574	1074210.65945	185145.626287	1.17235504476	1.04914386261	0.17378823796322213	0.11707097859576515	3.2779874006814245
A0A0A0MQ80	cosine	24.0	0.0	21.0	218989.35088276002	20559.6192184303	24.0	63.0	245209.36539	180004.555172	65204.810218	1.36223977863	1.2070886714	0.2699264121556429	0.03230693818080994	0.9045942690626783
A0A0A0MQ88	cosine	24.0	15.0	3.0	2833.564018991094	489.8937595692609	63.0	30.0	4109.24264827	2018.9898334	2090.25281487	2.03529635478	1.2770914566	0.2731092190440679	0.030762062328506853	0.8613377451981918
Q545H7	cosine	24.0	0.0	21.0	323066.4964317496	12467.439431591343	51.0	60.0	350660.609533	297332.800654	53327.8088784	1.17935393862	1.05703424602	0.4104360513599501	0.0024782190637700975	0.06939013378556273
S4R248	cosine	24.0	3.0	21.0	245304.4767803656	9550.770878448047	51.0	3.0	260550.909535	227627.114048	32923.7954872	1.14463916403	1.07322830032	0.2952532097773707	0.02162395005989455	0.6054706016770475
A0A0A0MQ99	cosine	24.0	0.0	21.0	36045.26571863447	6372.346992313456	51.0	69.0	55668.6182663	30252.4369436	25416.1813227	1.84013665974	1.18197460516	0.3142978771675294	0.015710968084713377	0.43990710637197455
A0A0A0MQA5	cosine	24.0	12.0	9.0	254639.92237739786	9474.630644785142	39.0	42.0	280099.638478	237433.082642	42666.5558354	1.17969928773	1.06591491041	0.34035878859600477	0.009900396537324115	0.27721110304507524
A0A0A0MQD1	cosine	24.0	12.0	9.0	236729.5344113802	6841.301444966942	27.0	69.0	255887.382701	223366.868072	32520.5146298	1.14559238311	1.02555908497	0.28051548510659735	0.027402861731981906	0.7672801284954933
A0A0A0MQD4	cosine	24.0	0.0	6.0	120876.58004815888	11200.997392312262	27.0	15.0	155015.527745	105236.217689	49779.310056	1.47302450762	1.0915828002	0.4611226961935347	0.0007974088399087035	0.022327447517443696
A0A0A0MQD7	cosine	24.0	3.0	0.0	36969.12979807161	5247.236888507646	48.0	45.0	50443.9281752	31173.9416458	19269.9865294	1.61814404955	1.15149918607	0.17444777823847862	0.11618577088949705	3.2532015849059173
A0A0A0MQE5	cosine	24.0	3.0	6.0	74188.88159586384	4764.519056601841	27.0	63.0	83444.5433401	65419.706076	18024.8372641	1.27552611201	1.07381567133	0.30064404334716527	0.019784814684414773	0.5539748111636136
A0A0A0MQH5	cosine	24.0	3.0	0.0	21318.90600573392	2010.8314849816788	63.0	48.0	26275.4333561	18186.4163423	8089.01701373	1.44478345054	1.12712346514	0.24868087536123548	0.04433336645633893	1.24133426077749
A0A0A0MQN9	cosine	24.0	3.0	6.0	199512.27649317155	7688.582958698474	27.0	6.0	213119.539655	183063.366019	30056.1736353	1.16418453505	1.05686361571	0.24868087536123548	0.04433336645633893	1.24133426077749
A0A0A6YVR9	cosine	24.0	3.0	6.0	55329.51261827637	4215.943109238292	69.0	6.0	64908.1284778	47279.3759777	17628.7525001	1.37286347663	1.10433607546	0.41199368903130057	0.0023973316316347427	0.06712528568577279
Q3V4A0	cosine	24.0	18.0	15.0	60710.1488872235	4457.034713480864	57.0	39.0	70940.189507	51116.1685053	19824.0210016	1.38782290577	1.12679883439	0.2590764801522773	0.03806123580744964	1.06571460260859
A0A0A6YVU8	cosine	24.0	9.0	0.0	268562.6116776401	11624.011896165322	60.0	0.0	288488.960453	249846.720639	38642.2398144	1.15466378632	1.06213432246	0.2551359238183474	0.04034778682105685	1.129738030989592
A0A0A6YWB0	cosine	24.0	15.0	18.0	382376.64342571906	13715.247792734157	51.0	69.0	405364.62117	356487.021195	48877.5999743	1.13710905887	1.06018622244	0.16896292183844172	0.12369283503412826	3.4633993809555914
A0A0A6YW06	cosine	24.0	0.0	21.0	366642.42051505804	23079.93137039312	3.0	69.0	410860.859415	327596.552152	83264.3072625	1.25416722708	1.10743414331	0.28471690049293835	0.0256371939762934	0.7178414313362151
Q921M8	cosine	24.0	3.0	18.0	522700.5173281571	15940.563052452444	15.0	39.0	567864.592889	495089.970464	72774.6224251	1.14699272206	1.04048617248	0.24774067964969962	0.04493949144849353	1.258305760557819
Q3TCJ0	cosine	24.0	9.0	6.0	9426.750681839134	1181.1268552449949	57.0	30.0	11833.2838402	6718.56886414	5114.71497605	1.76128042735	1.1807877782	0.28689034348968306	0.024761821716796587	0.6933310080703045
A0A0A6YWG7	cosine	24.0	18.0	15.0	57839.06780332249	3095.4259826502607	51.0	0.0	64356.9709105	51725.7225993	12631.2483112	1.24419665258	1.06022181333	0.14643453225998282	0.15805277010113494	4.425477562831778
A0A0A6YWH2	cosine	24.0	0.0	21.0	101254.39082185435	6042.826708885012	0.0	63.0	114080.509709	86890.9500826	27189.5596262	1.31291589746	1.05773507673	0.2773216563242906	0.02881195020498228	0.8067346057395038
A0A0A6YWP7	cosine	24.0	15.0	12.0	11205.323258391842	1723.6235431533978	57.0	0.0	14426.7899994	8372.49898618	6054.29101324	1.72311636266	1.29933603554	0.0938682899102454	0.2602341422708193	7.286555983582941
A0A0A6YWX1	cosine	24.0	12.0	9.0	194763.51993336188	6841.793232583969	63.0	21.0	213319.721998	183187.803418	30131.9185803	1.16448648883	1.04843690174	0.23563300748954177	0.05335627493079011	1.493975698062123
A0A0A6YXG0	cosine	24.0	3.0	6.0	49008.823299078176	3475.915170620022	51.0	6.0	56148.7074162	40878.4820757	15270.2253405	1.3735516723	1.10457393705	0.330337282196268	0.011864341762666228	0.3322015693546544
A0A0A6YXR0	cosine	24.0	0.0	6.0	57570.585851026524	7795.735020845849	45.0	21.0	66916.3650996	37149.3994456	29766.965654	1.80127716997	1.1120959607	0.3049359765150794	0.018417133755406018	0.5156797451513685
Q3TWH5	cosine	24.0	21.0	0.0	58368.888353759045	3828.3036526066408	54.0	3.0	64945.1108426	51993.8414565	12951.2693861	1.2490923737	1.11594684841	0.14420726128863112	0.16176125330350544	4.529315092498152
A0A0A6YY64	cosine	24.0	18.0	3.0	20191.50527818903	1548.2695908738447	66.0	30.0	23261.7748649	17772.5597691	5489.21509573	1.30885900326	1.14073626982	0.17378823796322213	0.11707097859576515	3.2779874006814245
B2RRE3	cosine	24.0	18.0	12.0	34856.4425652482	3633.950990174279	51.0	9.0	42507.6713724	23613.52537	18894.1460024	1.80014083905	1.10989494825	0.2923009377686371	0.022690989351006358	0.635347701828178
A0A0A6YY83	cosine	24.0	18.0	6.0	508386.7161654979	23165.7458440385	69.0	3.0	550427.062185	459382.074708	91044.9874763	1.19819011774	1.06171618607	0.25191406053548604	0.04229912003936556	1.1843753611022358
A0A0B4J1E2	cosine	24.0	3.0	15.0	494916.5396470457	25566.77855338027	0.0	66.0	562997.702089	452627.138607	110370.563482	1.2438443347	1.07403726713	0.2066772468441595	0.07854663026645384	2.1993056474607076
A0A0B4J1E3	cosine	24.0	18.0	9.0	90831.91538196256	5952.372395074838	63.0	39.0	101217.748721	72937.237424	28280.5112971	1.38773762616	1.05262032499	0.17444777823847862	0.11618577088949705	3.2532015849059173
A0A0B4J1E4	cosine	24.0	0.0	6.0	85628.93066045498	5362.497595671478	63.0	6.0	99738.1677756	75970.0345226	23768.1332531	1.31286195146	1.08316350707	0.364435679249729	0.006299060954990374	0.17637370673973046
A0A0B4J1E5	cosine	24.0	12.0	15.0	59143.33201121797	4566.137882542716	3.0	45.0	68389.1068967	52385.0287993	16004.0780974	1.30550862459	1.14356279292	0.20651023780253988	0.07871439991892487	2.2040031977298966
Q4FJX1	cosine	24.0	15.0	18.0	443742.75122960814	20091.48207689697	6.0	51.0	476769.006532	403710.837686	73058.1688455	1.18096657812	1.07223726773	0.26658594334509694	0.03399663812377356	0.9519058674656595
A0A0B4J1F0	cosine	24.0	21.0	6.0	780029.6041716809	60016.9233687599	45.0	0.0	858524.491019	660639.105866	197885.385153	1.29953628751	1.09212414754	0.31549066277171667	0.015391993660926931	0.43097582250595406
A0A0F6AIX5	cosine	24.0	21.0	6.0	301554.21777802473	11101.603450177869	63.0	15.0	330947.04855	280875.181151	50071.8673991	1.178270886	1.04532058371	0.3674538307576464	0.00594159154192835	0.16636456317399378
A0A0F7DDK0	cosine	24.0	0.0	3.0	20258.032483203326	5199.743337793175	0.0	15.0	27144.7651835	8843.19423548	18301.5709481	3.06956564118	1.30783274777	0.330337282196268	0.011864341762666228	0.3322015693546544
A0A0G2JFV3	cosine	24.0	12.0	3.0	409144.4146497979	28297.693356325723	39.0	0.0	469137.957651	347981.645483	121156.312168	1.34816868573	1.11832376304	0.18118348213186988	0.10741654185240362	3.0076631718673017
A0A0G2JDP0	cosine	24.0	15.0	18.0	25506.62858300922	2056.357942521977	27.0	6.0	29093.9745481	21336.6890754	7757.28547267	1.36356556752	1.11902349162	0.41677520720148953	0.002163732623355074	0.06058451345394207
Q05DL4	cosine	24.0	15.0	9.0	275335.3797985572	17950.858370922506	39.0	0.0	300614.03432	233955.59097	66658.4433504	1.28491921511	1.09066436889	0.16425230069367702	0.1304060561266036	3.651369571544901
A0A0G2JDX9	cosine	24.0	9.0	18.0	25436.477554134228	1625.931269536256	36.0	69.0	28486.990884	21081.9804406	7405.01044332	1.35124833097	1.09820922254	0.3451839016208194	0.009060553512911972	0.2536954983615352
A0A0G2JE03	cosine	24.0	6.0	9.0	248861.88787795804	7885.392645419578	18.0	24.0	262071.874643	233766.205557	28305.6690856	1.12108537681	1.04472944836	0.1453080960532161	0.15992129427517754	4.477796239704971
A0A0G2JE32	cosine	24.0	15.0	0.0	224226.830110389	12119.969855136767	39.0	54.0	242859.578725	200197.006366	42662.5723588	1.21310294861	1.10279775958	0.11462628461404012	0.21630498612695365	6.056539611554702
A0A0G2JEK0	cosine	24.0	18.0	15.0	19503.79698396193	4886.8716652958465	51.0	3.0	28335.0767887	14264.9407258	14070.1360629	1.98634381547	1.67779389655	0.17647238503126134	0.1134981303078686	3.1779476486203206
A0A0G2JEK2	cosine	24.0	21.0	0.0	198182.12781811933	13457.048969347963	63.0	0.0	228559.803276	176578.822569	51980.9807067	1.29437834022	1.06868046756	0.4178312955285979	0.0021150055896341437	0.059220156509756025
A0A0G2JEP4	cosine	24.0	6.0	0.0	185434.54331309165	5490.72973106673	66.0	18.0	196984.328123	171743.408152	25240.9199711	1.14696878467	1.03087569245	0.24543627378042976	0.04645332880937976	1.3006932066626333
A0A0G2JFJ6	cosine	24.0	0.0	21.0	215526.82020275923	6371.483377103854	3.0	39.0	233446.730626	202706.22478	30740.5058468	1.15165052716	1.03012994731	0.28471690049293835	0.0256371939762934	0.7178414313362151
A0A0G2JFP4	cosine	24.0	12.0	6.0	51464.284238213535	4098.459492622552	42.0	0.0	56763.2784931	43865.6113155	12897.6671777	1.29402684223	1.15107217486	0.2165143963689379	0.06913545510964812	1.9357927430701474
A0A0G2JFT8	cosine	24.0	21.0	3.0	20387.388606010267	788.7724328516043	66.0	24.0	21812.3878632	18577.4409294	3234.94693374	1.17413307603	1.02871495144	0.14762660488868534	0.15609104027542364	4.370549127711862
A0A0G2JFZ4	cosine	24.0	0.0	21.0	250900.53702061172	15865.261992559206	3.0	60.0	279419.288278	224906.410144	54512.8781333	1.24238027764	1.10015305223	0.2625311679869951	0.03614461188618968	1.012049132813311
E9PVP1	cosine	24.0	6.0	9.0	78422.22755851262	5718.967369285736	15.0	45.0	88246.8367216	67207.8632612	21038.9734604	1.31304333213	1.15743036481	0.08569451818523001	0.2787140364984095	7.803993021955465
A0A0G2JGD2	cosine	24.0	3.0	0.0	333789.7182551033	18983.622164754073	27.0	42.0	374280.35295	295428.985517	78851.3674326	1.26690464138	1.0518898235	0.37487714046992215	0.0051377970621272195	0.14385831773956215
A0A0G2JGP4	cosine	24.0	3.0	6.0	297618.14665194956	12734.596278353929	27.0	57.0	328453.883713	279476.949347	48976.9343655	1.17524498704	1.06626283039	0.6866561483855009	1.2953510908433949e-06	3.626983054361506e-05
Q3UYM1	cosine	24.0	3.0	6.0	368092.9049288151	10834.87244016175	0.0	54.0	387143.219613	339743.649491	47399.5701218	1.13951569129	1.03559463565	0.449110237592679	0.0010538706528264057	0.02950837827913936
A0A0G2JGQ6	cosine	24.0	18.0	9.0	385274.6156500015	9612.309968322366	48.0	39.0	406327.564397	364215.186	42112.3783976	1.11562499318	1.03118778861	0.3823004501821978	0.004432269204779407	0.12410353773382339
A0A0G2JH03	cosine	24.0	9.0	21.0	29574.60855456619	2001.6691150616493	51.0	21.0	33027.4732774	25750.2352812	7277.23799618	1.28260860208	1.10807185286	0.17444777823847862	0.11618577088949705	3.2532015849059173
K3W4P2	cosine	24.0	3.0	6.0	114034.40352797986	6468.535920610317	57.0	30.0	128982.636505	101826.751527	27155.8849777	1.2666871384	1.05678317657	0.13733122967710018	0.17356475677209343	4.859813189618616
A0A0H2UH19	cosine	24.0	9.0	12.0	109862.2720598729	7201.7148240692095	45.0	63.0	119941.680311	93667.321873	26274.3584379	1.28050720265	1.10463758971	0.13838763931925468	0.17171651217030293	4.8080623407684815
A0A0J9YTU3	cosine	24.0	18.0	21.0	678559.516867504	26137.726576229892	51.0	9.0	741799.778354	639739.745621	102060.032733	1.15953367511	1.05673763539	0.18810289544651448	0.09891558665411498	2.76963642631522
E9Q7W0	cosine	24.0	3.0	6.0	116918.70857325342	6073.651538420494	0.0	54.0	132199.096981	110304.126627	21894.9703544	1.19849638471	1.0711652725	0.2338342559366841	0.05470697449766232	1.531795285934545
A0A0J9YTY0	cosine	24.0	6.0	3.0	2833406.777185092	91247.19738694941	39.0	27.0	3072781.49548	2671616.37723	401165.118247	1.15015820447	1.02813027187	0.5456132638522629	9.375448190449503e-05	0.002625125493325861
A0A0J9YU62	cosine	24.0	15.0	18.0	264121.26990303973	13740.042782192411	6.0	48.0	295199.413581	236271.732079	58927.6815021	1.24940639739	1.05002321307	0.2816048697307362	0.026935575910470858	0.754196125493184
A0A0J9YUG5	cosine	24.0	12.0	6.0	32706.545235261543	5872.922547171863	66.0	30.0	43150.9700985	25000.7232893	18150.2468092	1.72598886837	1.36938811325	0.18665034169736025	0.10065802899450232	2.8184248118460653
A0A0J9YUQ8	cosine	24.0	6.0	3.0	193729.68572659907	14141.381453833152	39.0	0.0	218359.82519	163404.954162	54954.8710274	1.33631092343	1.10859331142	0.16702446852620292	0.12642548136726045	3.5399134782832924
A1L332	cosine	24.0	21.0	0.0	24424.143587220402	1863.3569400214067	39.0	54.0	28416.9206671	21544.0623803	6872.85828674	1.31901403577	1.0954205294	0.24034543548105186	0.04994280222373064	1.3983984622644579
J3QMN4	cosine	24.0	21.0	0.0	286379.7056748609	12358.44066606522	54.0	0.0	314931.318597	262631.969406	52299.3491903	1.19913550246	1.04388665589	0.20336921463781313	0.08192052243423542	2.293774628158592
A0A0N4SUH4	cosine	24.0	0.0	6.0	43460.582597248984	3344.539775886132	0.0	39.0	50904.9989493	36652.1137398	14252.8852096	1.38886939266	1.09608394592	0.3049359765150794	0.018417133755406018	0.5156797451513685
A0A0N4SUH8	cosine	24.0	12.0	18.0	250284.87299673466	9574.37282408391	9.0	51.0	265551.710727	226480.993766	39070.716961	1.17251212259	1.06532987696	0.17238260432509367	0.1189734811540229	3.3312574723126414
A0A0N4SUI7	cosine	24.0	6.0	3.0	68074.86785412543	3074.501529665727	51.0	27.0	76033.4182625	63437.3598596	12596.0584029	1.19855899474	1.04485846928	0.2709508044980625	0.03180287707901677	0.8904805582124696
A0A0N4SUS4	cosine	24.0	18.0	9.0	13497.898423183826	1004.4153729090158	63.0	39.0	16580.890221	11739.9095011	4840.98071991	1.41235247337	1.10075264637	0.4268403084558519	0.0017380915166549582	0.048666562466338825
Q9CWX6	cosine	24.0	21.0	0.0	17073.29197462719	1293.9309566294132	18.0	15.0	19876.419282	13748.8322175	6127.58706445	1.44568054708	1.06518892379	0.1885787263005176	0.09834961988888624	2.7537893568888148
A0A0N4SV80	cosine	24.0	12.0	3.0	177250.40784326053	10086.528035748634	0.0	51.0	204887.611456	160689.069707	44198.5417497	1.27505630489	1.07966243086	0.11462628461404012	0.21630498612695365	6.056539611554702
A0A0N4SVC2	cosine	24.0	3.0	21.0	349262.57525329356	30635.436187604697	3.0	69.0	456427.26511	304797.064917	151630.200194	1.49747920058	1.10323125838	0.3100158702662392	0.016903200710028324	0.4732896198807931
A0A0N4SVL0	cosine	24.0	3.0	6.0	398612.2969014884	9212.07179783344	51.0	6.0	414742.354918	383535.808369	31206.5465491	1.08136540544	1.04281405128	0.21156432679985704	0.0737564416596048	2.065180366468934
A0A0N4SW06	cosine	24.0	9.0	6.0	31040.063690998173	1706.523376108872	51.0	42.0	34466.1564777	28178.5133058	6287.64317185	1.22313608612	1.07940229332	0.21982506838819874	0.06617158668631351	1.8528044272167783
A0A0N4SW28	cosine	24.0	3.0	12.0	53338.387812012625	5652.482542053695	51.0	6.0	68376.109692	44724.4356195	23651.6740725	1.52883113548	1.11677836566	0.2699264121556429	0.03230693818080994	0.9045942690626783
A0A0N4SW73	cosine	24.0	6.0	3.0	243858.04393891036	9329.24535679619	60.0	9.0	258537.198974	218187.971915	40349.2270585	1.18492874151	1.04596887239	0.18929439766303	0.09750285144846599	2.730079840557048
A0A0N4SW93	cosine	24.0	15.0	18.0	11525.35382130115	2134.3138865567917	39.0	42.0	17273.7329221	8300.6747475	8973.05817457	2.08100346629	1.28826889081	0.13892506906716318	0.17078109313035117	4.781870607649832
