ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
A0A158RFV1_S14___1	cosine	24.0	21.0	3.0	16004.376440353655	2404.1464600401173	69.0	12.0	23248.2391746	12222.608078	11025.6310966	1.9020686114	1.1989265429	0.2878718795329364	0.024374796195956446	0.6824942934867805
A0A158RFV1_S626___1	cosine	24.0	12.0	21.0	155254.2942553803	11691.912615487445	63.0	21.0	183810.723702	134177.209959	49633.5137429	1.36991016401	1.13440003101	0.25708355455569004	0.03920408275739036	1.0977143172069301
A0A158RFV1_S576___1	cosine	24.0	3.0	0.0	36465.56977687881	3203.226830460857	0.0	45.0	43594.6055298	30689.2890333	12905.3164965	1.42051532971	1.11714872086	0.1299079199648245	0.18690708075242085	5.233398261067784
A0A1B0GR85_S1132___1	cosine	24.0	21.0	0.0	39400.04247136576	3418.780547143091	51.0	6.0	46540.5680727	32840.4346043	13700.1334684	1.41717272117	1.10090034183	0.1885787263005176	0.09834961988888624	2.7537893568888148
A0A1B0GR85_S1664___1	cosine	24.0	3.0	15.0	44756.3553663336	4379.373036307603	51.0	63.0	56546.4555237	36616.727451	19929.7280727	1.54427933516	1.10665284432	0.3469225214884106	0.008773600268086433	0.2456608075064201
A0A1B0GRA5_S683___1	cosine	24.0	3.0	6.0	66073.79909275811	6743.65381121852	51.0	21.0	88148.495678	54705.9044732	33442.5912048	1.61131593613	1.08430069166	0.13733122967710018	0.17356475677209343	4.859813189618616
A0A1B0GS91_S137___1	cosine	24.0	6.0	0.0	37842.24971041716	2972.2847215648017	54.0	24.0	45662.5795818	31265.141857	14397.4377248	1.46049487927	1.07813542637	0.1710616453621177	0.12078118127288895	3.3818730756408906
A0A1B0GS91_S753___1	cosine	24.0	18.0	15.0	184865.87285088166	14937.629555129359	24.0	15.0	215790.852442	161832.921369	53957.9310734	1.33341751862	1.128156138	0.469341449551227	0.0006565102309762688	0.01838228646733553
A0A1B0GS91_S1098___1	cosine	24.0	18.0	12.0	223905.49120034688	25094.4101625958	69.0	6.0	274629.581663	182675.839503	91953.7421602	1.50337112127	1.18648846659	0.517147812975281	0.00019975920960465761	0.005593257868930413
A0A1B0GS91_S944___1	cosine	24.0	18.0	15.0	165490.61036349204	10905.405759771216	66.0	6.0	187209.687947	146704.876115	40504.8118322	1.27609724302	1.1207517006	0.39424681762303065	0.003477203539555004	0.09736169910754011
A0A1B0GS91_S1047___1	cosine	24.0	12.0	15.0	176938.20336317294	12782.377345220473	12.0	63.0	206129.460012	140823.086325	65306.3736865	1.46374763819	1.08099369605	0.25156701695945766	0.04251378781533029	1.190386058829248
A0A1B0GS91_S314___1	cosine	24.0	6.0	3.0	391442.02850635425	29643.8111748487	63.0	3.0	461877.930168	345951.958355	115925.971813	1.33509268849	1.12517884771	0.30806735305944094	0.01747083493063007	0.489183378057642
A0A1B0GS91_S719___1	cosine	24.0	9.0	6.0	53939.75170771044	3736.2729364360957	51.0	3.0	59292.2547349	47596.4650777	11695.7896572	1.24572811527	1.14220057233	0.2645352517891883	0.03506947273840929	0.9819452366754601
A0A1B0GSX7_S888___1	cosine	24.0	6.0	0.0	184894.13171990853	18558.841708186217	57.0	24.0	256457.055726	165910.750864	90546.3048621	1.54575308948	1.06294861747	0.39418553061705386	0.003481589939211225	0.0974845182979143
J3QP99_S855___1	cosine	24.0	3.0	0.0	7369.320986678416	3136.1310993350467	51.0	9.0	17655.1678891	4615.98272855	13039.1851606	3.82479071681	1.60901963902	0.21898763651213274	0.06691183000253088	1.8735312400708648
A0A1D5RLL3_S719___1	cosine	24.0	18.0	9.0	70626.3246483887	5228.578730029121	42.0	6.0	79002.4632441	60608.9320352	18393.531209	1.30347888655	1.08926630443	0.24868087536123548	0.04433336645633893	1.24133426077749
A0AUN0_S592___1	cosine	24.0	3.0	6.0	222266.95512200726	10967.985497327827	3.0	30.0	247997.626068	197104.639891	50892.9861766	1.25820288251	1.07413362448	0.330337282196268	0.011864341762666228	0.3322015693546544
G3XA17_S394___1	cosine	24.0	21.0	0.0	47331.601586158715	4112.100341035732	45.0	0.0	52926.3478541	38596.6360459	14329.7118081	1.3712684129	1.13527727016	0.39564556302265463	0.003378433371147737	0.09459613439213663
A0PK78_S204___1	cosine	24.0	21.0	0.0	57224.011259390856	5958.494544808561	63.0	0.0	75350.8595705	46613.3557295	28737.503841	1.61650793836	1.10439378606	0.3069026329988816	0.017817847893956983	0.4988997410307955
A2A5R2_S227___1	cosine	24.0	6.0	3.0	146048.68831008158	7810.628815393499	69.0	15.0	166855.452077	129737.707078	37117.7449987	1.28609835825	1.05610183641	0.14475453938937588	0.160844803171809	4.503654488810652
A2A5R2_S621___1	cosine	24.0	21.0	0.0	20539.81104443724	1555.2463244875212	60.0	0.0	23129.1828812	16831.9748947	6297.2079865	1.37412175493	1.0678437025	0.21815970297510862	0.06764995867882109	1.8941988430069907
A2A5V4_S262___1	cosine	24.0	15.0	12.0	21596.201454139486	2237.2950144726146	21.0	6.0	26022.9610078	18210.7115077	7812.24950012	1.4289919972	1.2110651925	0.5369266182866037	0.00011854903346856053	0.003319372937119695
A2A5V4_S535___1	cosine	24.0	15.0	12.0	217377.71389746512	42225.3457281459	63.0	54.0	316545.294262	144723.211322	171822.08294	2.1872462017	1.13776740655	0.2590764801522773	0.03806123580744964	1.06571460260859
A2A6A1_S648___1	cosine	24.0	18.0	9.0	33799.756919771105	2495.5038290864604	48.0	0.0	39525.8097041	30834.4530368	8691.35666738	1.28187160178	1.09653369499	0.2264109462244084	0.060569228522496806	1.6959383986299106
A2A9M5_S1428___1	cosine	24.0	9.0	15.0	28094.962934465148	2035.2211417774427	57.0	24.0	32686.2123073	22100.4354543	10585.776853	1.47898498991	1.07280486394	0.17918432802946585	0.10996794592401771	3.079102485872496
A2A9M5_S439___1	cosine	24.0	18.0	6.0	24038.947477260386	6800.760489993679	51.0	6.0	43548.2392587	17971.0237117	25577.215547	2.42324755436	1.34729069957	0.21486787516262046	0.07064708552569052	1.9781183947193344
A2A9M5_S452___1	cosine	24.0	3.0	0.0	70619.49286968286	3516.1207905455212	42.0	0.0	80376.9044048	64011.8877964	16365.0166084	1.25565589724	1.05024242818	0.3674538307576464	0.00594159154192835	0.16636456317399378
A2ADE0_S423___1	cosine	24.0	12.0	0.0	45732.42948651859	4083.737956526217	36.0	51.0	53122.9952034	34758.1063769	18364.8888264	1.5283627545	1.07656082465	0.35430385173284484	0.007642194440630212	0.21398144433764593
Q543F1_S19___1	cosine	24.0	18.0	12.0	51686.10384178248	4952.183103628594	45.0	30.0	61144.9550896	43854.8800926	17290.0749969	1.39425657898	1.16634234582	0.23983666688708685	0.050302729438385485	1.4084764242747936
A2AI08_S457___1	cosine	24.0	6.0	3.0	53579.71452023564	7560.566910578677	45.0	0.0	72219.9138404	42228.9672685	29990.9465719	1.71019843751	1.28768729192	0.09279137140344607	0.2626323221755049	7.353705020914138
A2AIX1_S2101___1	cosine	24.0	15.0	12.0	74712.77173368733	3781.5820968196385	27.0	60.0	83127.3961621	66161.2045703	16966.1915918	1.25643716287	1.05465953314	0.16896292183844172	0.12369283503412826	3.4633993809555914
A2AIX1_S1245___1	cosine	24.0	18.0	15.0	57519.14221472586	5170.139540507861	45.0	15.0	64352.954225	47562.0643531	16790.8898719	1.35303114153	1.1677659312	0.0938682899102454	0.2602341422708193	7.286555983582941
A2AJ15_S102___1	cosine	24.0	15.0	3.0	103760.12118222332	6050.557397469258	63.0	51.0	123066.614256	95269.4239676	27797.1902887	1.29177451832	1.05740258376	0.3173972005106735	0.014893695995628085	0.41702348787758636
A2AJH3_S38___1	cosine	24.0	0.0	21.0	152198.986592283	18951.69287799718	51.0	45.0	186378.676147	114845.477619	71533.1985273	1.62286473974	1.18633671635	0.3734598305167114	0.005283338852544909	0.14793348787125746
A2AJT5_S290___1	cosine	24.0	12.0	21.0	70539.06220711903	6396.57197479008	60.0	0.0	86033.0474426	60602.1173198	25430.9301229	1.41963765043	1.19665183344	0.46573107709364137	0.0007153075642631058	0.020028611799366963
A2AJT5_S211___1	cosine	24.0	6.0	3.0	324495.88887242234	32529.93329361286	42.0	27.0	381898.396027	244802.103015	137096.293011	1.56002906561	1.12939581924	0.18929439766303	0.09750285144846599	2.730079840557048
Q3UVD6_S194___1	cosine	24.0	3.0	21.0	14786.723845468137	5059.21439261934	69.0	0.0	33943.1848541	10406.1512296	23537.0336245	3.26183851312	1.36406626316	0.10333862342207975	0.23964102331065734	6.709948652698405
Q3UVD6_S195___1	cosine	24.0	0.0	15.0	30469.25313063458	2761.705470498753	45.0	9.0	36644.5619301	26486.8305796	10157.7313505	1.38350120147	1.15971917462	0.21076445880646086	0.0745247925817003	2.0866941922876086
A7TU71_S236___1	cosine	24.0	9.0	6.0	73702.16002873906	6487.357361478492	18.0	66.0	85110.281312	62797.6969024	22312.5844095	1.35530896052	1.17436859246	0.07079112371823348	0.3139668965742505	8.791073104079013
A7TU71_S318___1	cosine	24.0	12.0	15.0	191179.369498446	8912.745619083216	36.0	6.0	205555.531513	174131.908804	31423.6227093	1.18045872767	1.06438561254	0.24405755376663804	0.047378451921575866	1.3265966538041243
A2ANY6_S4827___1	cosine	24.0	0.0	15.0	40036.725901723665	3958.9854926147314	24.0	63.0	50867.3615972	32106.5288028	18760.8327944	1.58433077302	1.1111210712	0.29950738883023387	0.02016114215609676	0.5645119803707093
Q3UNN2_S329___1	cosine	24.0	15.0	3.0	38167.559869179524	5739.004518767028	0.0	51.0	46921.7724841	26216.961417	20704.8110671	1.78974869504	1.21957386781	0.1845332561108567	0.10323755908592297	2.8906516544058434
A2AQ43_S296___1	cosine	24.0	15.0	6.0	73890.17140342927	22351.538563078597	51.0	27.0	174646.358232	54689.9554874	119956.402744	3.19339002336	1.13490249696	0.12248461025254881	0.20086613625359467	5.624251815100651
A2AQJ5_S544___1	cosine	24.0	21.0	0.0	45073.974241079595	3577.488127160235	15.0	6.0	50728.9738206	36583.0292625	14145.9445581	1.38668051398	1.10959216337	0.3069026329988816	0.017817847893956983	0.4988997410307955
A2AQL0_S397___1	cosine	24.0	21.0	3.0	137204.4675316572	17579.179357493336	45.0	51.0	188447.673307	110207.766055	78239.9072522	1.70993097903	1.1929284823	0.30263454002180495	0.019140153805216078	0.5359243065460502
A2AR02_S685___1	cosine	24.0	21.0	18.0	138623.50677028784	40767.983144052756	69.0	9.0	266720.100486	100106.783879	166613.316607	2.66435590229	1.18582844566	0.18057877962865393	0.10818374624007071	3.0291448947219797
A2AR02_S395___1	cosine	24.0	15.0	3.0	498765.170025019	41555.51600932778	63.0	3.0	572317.442771	403730.31797	168587.124801	1.41757360618	1.12677796467	0.22882123757746228	0.05861420943696903	1.6411978642351328
A2ARP8_S905___1	cosine	24.0	3.0	0.0	370737.7758067351	10128.849163677192	45.0	0.0	395368.040388	355162.000234	40206.0401544	1.11320479141	1.04968127543	0.3451839016208194	0.009060553512911972	0.2536954983615352
A2ARP8_S1219___1	cosine	24.0	15.0	12.0	146114.24161958296	15027.294267683179	63.0	54.0	175030.282652	117906.389873	57123.8927781	1.48448513129	1.15951611265	0.22152916418817914	0.06468486429452701	1.8111762002467562
A2ARP8_S1872___1	cosine	24.0	12.0	18.0	421063.40408430836	17439.278316307653	9.0	0.0	465689.604277	383638.270973	82051.3333039	1.21387681968	1.05739118617	0.4721784379339522	0.0006134733017674978	0.01717725244948994
A2ARP8_S1443___1	cosine	24.0	3.0	12.0	27164.75847862882	2914.8148316344577	0.0	69.0	33983.5490587	23345.8293075	10637.7197513	1.45565825104	1.21421729226	0.21815970297510862	0.06764995867882109	1.8941988430069907
A2ARP8_S2841___1	cosine	24.0	3.0	21.0	21855.3529560087	5521.551676377347	27.0	0.0	29983.7263067	8992.54708006	20991.1792266	3.33428627504	1.35021193438	0.23620256782189655	0.052934139906380795	1.4821559173786623
A2VCP7_S120___1	cosine	24.0	18.0	15.0	351071.03676902124	33550.335968752646	51.0	15.0	397935.883869	292784.197769	105151.6861	1.35914399377	1.16385431106	0.20651023780253988	0.07871439991892487	2.2040031977298966
A2AU91_S1115___1	cosine	24.0	21.0	0.0	76643.74134989192	5231.744091797858	42.0	0.0	91199.0394333	67937.8530573	23261.186376	1.34238918849	1.08356529777	0.1885787263005176	0.09834961988888624	2.7537893568888148
A2AU91_S822___1	cosine	24.0	15.0	12.0	51948.97443848779	5842.203546402071	63.0	6.0	61108.255456	40318.3564128	20789.8990432	1.51564351558	1.2189537363	0.0713399003317865	0.3126353844373726	8.753790764246432
A2AU91_S719___1	cosine	24.0	3.0	0.0	22169.716253123228	2246.0179653395967	63.0	0.0	26793.4703065	18205.9690459	8587.50126057	1.47168602994	1.21161870033	0.2264109462244084	0.060569228522496806	1.6959383986299106
A2AU91_S552___1	cosine	24.0	21.0	3.0	61373.96695512861	6626.515730318944	63.0	3.0	79058.1638502	47373.4348981	31684.7289521	1.66882903932	1.17964930542	0.2066772468441595	0.07854663026645384	2.1993056474607076
A2AU91_S1096___1	cosine	24.0	18.0	15.0	31848.05488571753	3404.121064784538	63.0	0.0	42998.2985893	26549.836557	16448.4620323	1.61953157402	1.1487478228	0.31915218569483433	0.014447331991700058	0.4045252957676016
A2AU91_S1459___1	cosine	24.0	18.0	6.0	44318.33811527927	8389.825383325768	63.0	15.0	65794.3228316	31844.5800449	33949.7427867	2.06610741102	1.31950285227	0.2296863493117667	0.057924711811786225	1.6218919307300144
A2AU91_S268___1	cosine	24.0	15.0	12.0	86897.54998013191	5906.64259179279	57.0	0.0	98570.3346533	77052.890084	21517.4445692	1.27925551586	1.11297972638	0.16145345864562208	0.13451203512311516	3.7663369834472245
A2AU91_S382___1	cosine	24.0	18.0	3.0	145002.3673408966	10009.118916412164	63.0	39.0	175141.210572	133287.433354	41853.7772177	1.31401142752	1.07912297463	0.2625311679869951	0.03614461188618968	1.012049132813311
A2AUK8_S566___1	cosine	24.0	12.0	6.0	58944.687441580754	3002.9752697015447	24.0	66.0	64763.128648	54353.4379422	10409.6907058	1.19151853314	1.08559800125	0.2613104783763044	0.03681260452934408	1.0307529268216342
