ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
A0A087WQS0_S792___1	cosine	24.0	15.0	0.0	77625.58912897279	4211.0913346436655	30.0	3.0	86429.9292733	69821.332452	16608.5968213	1.23787281391	1.0918413882	0.19597397046916537	0.08985625322931617	2.515975090420853
A0A087WQS2_S443___1	cosine	24.0	6.0	3.0	6186.419774598663	705.0762058153304	45.0	51.0	7015.49243716	4187.42561105	2828.06682611	1.67537123971	1.19040848212	0.18929439766303	0.09750285144846599	2.730079840557048
Q3U607_S188___1	cosine	24.0	18.0	3.0	162439.66486350851	8967.01917964071	18.0	30.0	183296.176084	140141.980566	43154.1955174	1.30793196545	1.05836194901	0.5065742255523709	0.0002621592340258946	0.007340458552725049
A0A087WRF2_S481___1	cosine	24.0	12.0	18.0	19505.00953299363	2998.1049411707113	60.0	66.0	25618.9835717	14795.2346612	10823.7489105	1.73156993845	1.22519298012	0.19486729184575807	0.09109137384214772	2.550558467580136
A0A087WRF2_S468___1	cosine	24.0	12.0	15.0	86864.91325771707	6653.5424735214565	36.0	39.0	97955.3793073	75762.6762426	22192.7030647	1.29292395894	1.14749623112	0.26658594334509694	0.03399663812377356	0.9519058674656595
A0A087WSB8_S6___1	cosine	24.0	3.0	18.0	28534.158190938517	4511.133345038929	45.0	66.0	37582.3393291	19173.3410942	18408.9982349	1.96013512431	1.30828092287	0.15160250545727888	0.14966458474778954	4.190608372938107
A0A087WSE3_S2144___1	cosine	24.0	21.0	0.0	15779.57834033133	3942.661113708449	15.0	51.0	22297.5748349	7880.77007523	14416.8047597	2.82936497602	1.53708216369	0.21815970297510862	0.06764995867882109	1.8941988430069907
A0A0A0MQ73_S1627___1	cosine	24.0	3.0	0.0	45301.43259026046	7936.283853047079	33.0	0.0	56607.3460901	30420.5708564	26186.7752338	1.86082458338	1.29563781799	0.15217784910165155	0.14874946071331063	4.164984899972698
S4R248_S101___1	cosine	24.0	18.0	6.0	26713.065112746215	4401.715539458101	12.0	30.0	36011.454594	17019.837818	18991.6167761	2.11585180653	1.28404557267	0.25191406053548604	0.04229912003936556	1.1843753611022358
S4R248_S199___1	cosine	24.0	6.0	3.0	14588.942525052267	1935.5743558509803	6.0	33.0	16990.5342693	11412.2521559	5578.28211341	1.48879765687	1.26529110758	0.10763799082799744	0.23059422607029073	6.456638329968141
A0A0A0MQ99_S36___1	cosine	24.0	3.0	0.0	198215.40765494248	13853.794513010367	39.0	0.0	222362.085721	163128.28888	59233.7968408	1.36311174014	1.10445211733	0.15217784910165155	0.14874946071331063	4.164984899972698
A0A0A0MQN9_S2250___1	cosine	24.0	9.0	6.0	40846.443268234165	3489.0485239476834	63.0	36.0	47273.2113116	34513.6786522	12759.5326594	1.36969494872	1.13837122052	0.13785639881971784	0.1726443686722099	4.834042322821877
Q921M8_S633___1	cosine	24.0	6.0	3.0	16749.46261306884	1209.797353701015	24.0	69.0	19420.0441228	14430.6538111	4989.39031176	1.34574942876	1.07510074932	0.2264109462244084	0.060569228522496806	1.6959383986299106
A0A0A6YWP7_S212___1	cosine	24.0	6.0	3.0	23731.350311379723	2420.240289754001	66.0	27.0	31806.0826858	20407.6293653	11398.4533205	1.55853882469	1.12318484929	0.17444777823847862	0.11618577088949705	3.2532015849059173
A0A0A6YXG0_S2___1	cosine	24.0	12.0	6.0	17067.439052151192	1349.9642860469337	12.0	3.0	19209.1482794	14868.1838097	4340.96446965	1.29196333091	1.13857927175	0.15678628702578262	0.1415545250123827	3.9635267003467156
A0A0A6YY83_S1212___1	cosine	24.0	18.0	12.0	34760.11000283027	2908.422376113661	3.0	24.0	40023.7552224	29495.0116064	10528.743616	1.35696692568	1.14558977377	0.23234177104686538	0.055848093948642805	1.5637466305619985
A0A0A6YY83_S974___1	cosine	24.0	3.0	12.0	136116.66460818957	8871.74911899553	54.0	63.0	154448.98815	118499.323792	35949.6643586	1.30337442618	1.08390741348	0.40304080719130236	0.0028969453261565256	0.08111446913238271
A0A0A6YY83_S1185___1	cosine	24.0	9.0	12.0	269878.2785661123	21673.52852818691	54.0	12.0	308802.809402	230493.917779	78308.8916232	1.33974385258	1.11266956382	0.12342681344690283	0.19906049418466365	5.573693837170582
A0A0A6YY83_S1011___1	cosine	24.0	6.0	3.0	317904.4286804084	18712.010579664024	54.0	27.0	367372.13135	287811.873909	79560.2574417	1.27643146324	1.09089394508	0.19671770737530567	0.08903321910476264	2.4929301349333537
A0A0A6YY83_S989___1	cosine	24.0	6.0	9.0	68123.79278852175	5087.424183244613	54.0	45.0	75887.0091294	57977.1560142	17909.8531152	1.30891223969	1.12354197012	0.19746997668770394	0.08820646422125328	2.469780998195092
A0A0A6YY83_S1243___1	cosine	24.0	9.0	12.0	47733.0298827244	3769.593454735343	9.0	63.0	54440.6513652	40253.0254526	14187.6259126	1.35246110704	1.13624969941	0.3029567239151251	0.019037505968002938	0.5330501671040823
A0A0B4J1E4_S390___1	cosine	24.0	3.0	0.0	32465.948955344036	3798.7393346600807	15.0	0.0	40356.1827051	26995.4921626	13360.6905425	1.4949230213	1.20414666129	0.330337282196268	0.011864341762666228	0.3322015693546544
Q99MR6-3_S67___1	cosine	24.0	12.0	18.0	53401.42277869882	5477.541280641354	30.0	0.0	68357.3767184	42799.3949271	25557.9817913	1.59715754942	1.13186726289	0.15739281264465074	0.14062544723114628	3.9375125224720957
Q99MR6-3_S74___1	cosine	24.0	6.0	18.0	59370.46877708391	5665.468418003886	30.0	12.0	71203.0687484	49339.3037667	21863.7649817	1.4431307966	1.08336688302	0.25191406053548604	0.04229912003936556	1.1843753611022358
A0A0G2JEP4_S96___1	cosine	24.0	6.0	3.0	128157.29492080084	9072.099384603274	30.0	3.0	148083.186693	113794.877203	34288.3094902	1.30131681085	1.0740269205	0.20414101708758137	0.08112374916958642	2.27146497674842
A0A0G2JEP4_S88___1	cosine	24.0	21.0	18.0	8776.68704593416	747.4228751976319	24.0	66.0	10670.1294849	7816.72532521	2853.40415972	1.36503830453	1.11804218354	0.3837299067108896	0.004306804500442138	0.12059052601237988
Q61687_S84___1	cosine	24.0	15.0	3.0	34905.34512655256	3520.218889810281	63.0	27.0	42588.288093	27619.0296983	14969.2583948	1.54199074183	1.18534584207	0.4428798146660561	0.0012148494454507022	0.03401578447261966
Q61687_S92___1	cosine	24.0	15.0	6.0	139851.137110773	9893.196951256525	0.0	30.0	155235.613333	125233.80394	30001.8093931	1.23956638263	1.15621517551	0.2264109462244084	0.060569228522496806	1.6959383986299106
Q61687_S212___1	cosine	24.0	18.0	6.0	18013.083671833443	1646.955182698198	66.0	27.0	21907.1121527	15347.0990615	6560.01309118	1.42744319724	1.13050808609	0.20745863808804735	0.07776527938023642	2.17742782264662
A0A0G2JFJ6_S535___1	cosine	24.0	0.0	3.0	22534.79597545551	1998.1730518522504	48.0	63.0	26899.819701	18338.778697	8561.041004	1.466827216	1.14030103778	0.18929439766303	0.09750285144846599	2.730079840557048
E9PVP1_S99___1	cosine	24.0	6.0	12.0	26548.57817110095	4670.02690924805	30.0	45.0	33490.9505828	15515.6142438	17975.3363389	2.15853204755	1.11379148551	0.291174533047882	0.023109639719022	0.647069912132616
Q7TPW1_S495___1	cosine	24.0	21.0	0.0	14676.797782286389	1565.0588867733525	42.0	54.0	18751.8266266	12336.5535525	6415.27307407	1.52002149926	1.21089782016	0.11462628461404012	0.21630498612695365	6.056539611554702
A0A0J9YTU3_S55___1	cosine	24.0	15.0	18.0	51808.50203862222	3038.597080149179	33.0	42.0	58084.6498014	46175.4064202	11909.2433812	1.25791312529	1.09167459021	0.17647238503126134	0.1134981303078686	3.1779476486203206
A0A0J9YTU3_S119___1	cosine	24.0	15.0	6.0	18333.216436401162	2610.5267177553987	63.0	24.0	23069.61377	14334.9339836	8734.67978632	1.60932821848	1.27633968857	0.19671770737530567	0.08903321910476264	2.4929301349333537
A0A0N4SV80_S606___1	cosine	24.0	9.0	6.0	138088.45938719192	8248.74109972331	30.0	18.0	154541.939759	120754.34698	33787.5927791	1.27980436004	1.08718719641	0.227276765621697	0.05986116155126607	1.67611252343545
A0A0N4SVC2_S258___1	cosine	24.0	12.0	6.0	57422.02108608695	7335.40725432566	9.0	30.0	78489.1283561	48750.2027525	29738.9256035	1.61002670603	1.14102665341	0.19411635536525468	0.09193660660926267	2.574224985059355
A0A0N4SW28_S60___1	cosine	24.0	6.0	3.0	43459.640985997525	5721.692023112005	30.0	0.0	54935.3061212	34996.5421712	19938.76395	1.56973525706	1.19979469858	0.18929439766303	0.09750285144846599	2.730079840557048
A0A0N4SW28_S26___1	cosine	24.0	6.0	3.0	24368.030508141983	4063.626569860643	66.0	18.0	33906.4973713	19214.5152608	14691.9821105	1.76462933939	1.32545433376	0.15960115881392725	0.1372777177333498	3.8437760965337944
A0A0N4SW28_S10___1	cosine	24.0	3.0	6.0	10029.644711871122	1281.407351760107	66.0	12.0	12326.7876733	7492.90678272	4833.88089056	1.64512758943	1.23606136991	0.11506130054027312	0.2154327694040179	6.032117543312501
A0A0N4SW73_S307___1	cosine	24.0	12.0	6.0	17663.699140896162	2146.719673213255	45.0	21.0	23553.9304789	14437.9216834	9116.00879553	1.6313934232	1.14296183933	0.2090483827010435	0.07619384796207052	2.1334277429379744
H3BKS8_S121___1	cosine	24.0	18.0	15.0	27777.992864584783	1494.0613508117672	66.0	30.0	30175.7799331	23640.453697	6535.32623602	1.2764467349	1.08468463236	0.2891143329235558	0.023892184636934675	0.6689811698341709
A0A0R4IZZ6_S166___1	cosine	24.0	21.0	0.0	59253.81131036209	2654.0091651710864	39.0	24.0	66767.4847491	54204.0174398	12563.4673093	1.23178110964	1.07257037983	0.4104360513599501	0.0024782190637700975	0.06939013378556273
A0A0R4IZZ6_S553___1	cosine	24.0	18.0	3.0	86511.9836989096	7523.028815868311	18.0	24.0	101229.276943	74616.6320277	26612.6449148	1.35665835071	1.13704821604	0.1589977496259266	0.13818700065494172	3.869236018338368
A0A0R4IZZ6_S65___1	cosine	24.0	21.0	0.0	31418.430846203	2187.542534626665	12.0	0.0	34962.8960555	28376.7444686	6586.15158686	1.23209680004	1.15762571142	0.39564556302265463	0.003378433371147737	0.09459613439213663
A0A0R4J008_S394___1	cosine	24.0	18.0	3.0	311149.6123716504	25563.153568491784	18.0	51.0	356387.108055	264740.750673	91646.3573823	1.34617397265	1.1472886984	0.22555494714375637	0.0612756889104502	1.7157192894926057
A0A0R4J024_S230___1	cosine	24.0	9.0	6.0	4201.853039495222	911.2687170862354	57.0	0.0	6496.60467758	2320.12531524	4176.47936235	2.80010938845	1.24354349252	0.12295300435272132	0.19996727842991724	5.599083796037682
A0A1D5RMB5_S480___1	cosine	24.0	9.0	12.0	18085.508642783454	3226.189548482884	9.0	12.0	25810.2371065	12978.0644425	12832.172664	1.9887585873	1.24092008779	0.1608288781277825	0.13544029453589856	3.79232824700516
A0A1D5RMB5_S1468___1	cosine	24.0	9.0	3.0	9965.440395405743	1686.6013737067253	6.0	21.0	14613.0545971	6852.57454911	7760.48004799	2.13249115239	1.18873339026	0.1561867196784553	0.14247702298256743	3.989356643511888
A0A0R4J098_S270___1	cosine	24.0	6.0	18.0	72240.2845763964	5832.580627091672	54.0	51.0	82751.1127387	59137.3227908	23613.7899479	1.3993043451	1.10044591708	0.2222771122371936	0.06404057269546252	1.7931360354729506
A0A0R4J227_S483___1	cosine	24.0	9.0	12.0	23133.692089196615	1985.930264064329	3.0	36.0	27253.9532534	19302.0765153	7951.87673814	1.41197001431	1.14172720559	0.2505938333618936	0.043120464095440875	1.2073729946723444
A0A0R4J227_S453___1	cosine	24.0	12.0	9.0	21158.729797056207	2819.3503215584915	0.0	39.0	25054.3480659	15487.3814868	9566.96657912	1.61772653997	1.19974330714	0.09350516170219911	0.2610415262712782	7.309162735595789
A0A0R4J0D3_S495___1	cosine	24.0	21.0	3.0	107200.63944599031	6468.275489093777	54.0	51.0	120903.874312	96077.0697206	24826.8045915	1.25840509774	1.080847406	0.26572788879963366	0.03444220575113408	0.9643817610317543
A0A0R4J0D3_S496___1	cosine	24.0	21.0	0.0	67640.4805741996	7728.735737618555	54.0	9.0	77065.236755	53127.0339483	23938.2028066	1.45058421349	1.17337839368	0.17378823796322213	0.11707097859576515	3.2779874006814245
A0A0R4J0H8_S208___1	cosine	24.0	0.0	12.0	127906.05409574062	5915.762018203374	0.0	12.0	143204.197867	112801.890749	30402.3071182	1.2695194816	1.04374071559	0.3469225214884106	0.008773600268086433	0.2456608075064201
A0A0R4J0I9_S4521___1	cosine	24.0	21.0	18.0	19899.773226683214	5740.581856520465	45.0	15.0	36391.1684369	13470.774815	22920.3936219	2.70149036984	1.39331168881	0.18057877962865393	0.10818374624007071	3.0291448947219797
A0A0R4J0I9_S4524___1	cosine	24.0	21.0	12.0	72533.36087714792	8505.169786306857	24.0	15.0	90786.4843608	56231.3375878	34555.146773	1.61451760274	1.19829675103	0.19001827945420569	0.09665182047357779	2.706250973260178
A0A0R4J0J8_S403___1	cosine	24.0	21.0	0.0	13544.334541976183	1851.6622438309948	15.0	42.0	17071.8747409	10615.7473512	6456.12738971	1.60816513205	1.2253584975	0.15160250545727888	0.14966458474778954	4.190608372938107
A0A0R4J0J8_S71___1	cosine	24.0	15.0	12.0	111500.1068735145	6015.380991515783	66.0	6.0	126882.611713	101790.028373	25092.5833393	1.24651317757	1.07336500678	0.1914913114169006	0.09493692298572759	2.6582338436003727
A0A0R4J0P6_S573___1	cosine	24.0	21.0	0.0	12847.272283881191	1675.9193382131095	66.0	24.0	17782.1045825	9931.77281449	7850.33176796	1.79042603114	1.18755349984	0.3142978771675294	0.015710968084713377	0.43990710637197455
A0A0R4J0P6_S556___1	cosine	24.0	6.0	9.0	26256.00981938289	1457.4807698944383	63.0	0.0	29325.5568835	23621.6397286	5703.9171549	1.24146999194	1.08573219527	0.19001827945420569	0.09665182047357779	2.706250973260178
A0A0R4J0Q6_S454___1	cosine	24.0	15.0	6.0	36114.45816890366	1887.060959748499	66.0	51.0	39418.5754468	31108.9967314	8309.5787154	1.26711175507	1.05614023444	0.30064404334716527	0.019784814684414773	0.5539748111636136
A0A0R4J0S1_S368___1	cosine	24.0	21.0	0.0	54256.556730364646	4111.125760961884	45.0	3.0	65405.9952755	48388.4716823	17017.5235932	1.35168549453	1.0943094357	0.45480751637183664	0.0009240395187704023	0.025873106525571263
A0A0R4J0S1_S121___1	cosine	24.0	18.0	12.0	78948.17703682049	5333.97586504988	6.0	60.0	88838.501618	69474.2964076	19364.2052104	1.27872474011	1.10318659084	0.26232135440775123	0.03625871568011357	1.0152440390431798
A0A0R4J0S7_S282___1	cosine	24.0	21.0	18.0	33225.464640487924	4057.918193317877	48.0	9.0	40214.2753358	26318.3070949	13895.9682409	1.52799627996	1.25745296445	0.18057877962865393	0.10818374624007071	3.0291448947219797
A0A0R4J0V4_S134___1	cosine	24.0	15.0	9.0	18865.642819561446	1798.370069632375	6.0	33.0	22304.6948559	13380.2465549	8924.44830103	1.66698683499	1.09101011843	0.11199020501841615	0.22163392775481056	6.205749977134696
A0A0R4J0X8_S71___1	cosine	24.0	0.0	3.0	180165.11541425192	12796.875733877992	15.0	57.0	201772.797602	150916.335532	50856.4620702	1.33698447482	1.09965617192	0.08536806169117038	0.27946517588573627	7.825024924800616
A0A0R4J0X8_S560___1	cosine	24.0	15.0	3.0	49903.31155115447	3979.5550925134075	63.0	0.0	57861.2491385	42107.5788855	15753.670253	1.37412909196	1.12223507896	0.4354984844216218	0.001434531998309761	0.04016689595267331
A0A0R4J0X8_S516___1	cosine	24.0	15.0	18.0	60064.56922381159	5846.365600107198	30.0	18.0	73855.7469194	46509.5698248	27346.1770946	1.58796882443	1.11245097585	0.19900077460972024	0.08654178804169727	2.4231700651675236
A0A0R4J0X8_S340___1	cosine	24.0	3.0	6.0	149991.76124939354	16093.981467940092	66.0	33.0	182028.813143	120904.639265	61124.1738785	1.50555689385	1.17739125798	0.47880347644178173	0.0005229199632550542	0.01464175897114152
A0A0R4J0X8_S525___1	cosine	24.0	18.0	9.0	15583.986845598207	1588.78899417634	51.0	39.0	19377.2770005	12368.0243212	7009.25267924	1.56672371409	1.12704872657	0.24868087536123548	0.04433336645633893	1.24133426077749
A0A0R4J1K4_S158___1	cosine	24.0	9.0	6.0	6493.061105618825	823.7838498568752	12.0	3.0	7687.35261652	4867.39878253	2819.953834	1.57935541343	1.21802994384	0.23472846285519525	0.05403216505640069	1.5129006215792193
D3Z1R6_S194___1	cosine	24.0	9.0	12.0	14831.23485036009	1377.2390593252512	33.0	66.0	18451.5154238	12678.2377129	5773.2777109	1.4553691011	1.11483543816	0.34035878859600477	0.009900396537324115	0.27721110304507524
A0A0R4J104_S401___1	cosine	24.0	21.0	18.0	35884.462895456236	2053.4509005266486	33.0	42.0	40206.4302544	32223.1225698	7983.30768461	1.24775090208	1.08692545449	0.15800643217507218	0.13968972354679038	3.9113122593101304
A0A0R4J139_S177___1	cosine	24.0	6.0	15.0	27958.556365135464	1549.3374458812	30.0	66.0	31105.0731149	24636.9547849	6468.11833004	1.26253724888	1.08710558907	0.3674538307576464	0.00594159154192835	0.16636456317399378
A0A0R4J1L9_S1143___1	cosine	24.0	12.0	21.0	47043.657372314054	5686.6022255134685	27.0	3.0	57710.0110735	33273.330127	24436.6809465	1.73442245947	1.18380009224	0.10059791265222653	0.24550766712327837	6.874214679451795
E9QKB1_S550___1	cosine	24.0	0.0	21.0	10978.965296728953	1789.4543874399492	27.0	18.0	15930.576026	7492.61462529	8437.96140074	2.1261704789	1.20951286851	0.29950738883023387	0.02016114215609676	0.5645119803707093
Q9QXS6_S142___1	cosine	24.0	9.0	15.0	12712.928302508908	1879.0402712402802	42.0	15.0	16088.3967444	9248.04568951	6840.35105489	1.73965368301	1.30334321171	0.08959216401473293	0.26982269998864905	7.555035599682173
Q9QXS6_S385___1	cosine	24.0	9.0	21.0	22879.281934246537	1283.2830852293328	30.0	69.0	25998.097786	20815.1479588	5182.94982713	1.24899894238	1.08764680036	0.2338342559366841	0.05470697449766232	1.531795285934545
A0A0R4J1F2_S52___1	cosine	24.0	12.0	9.0	89101.56150058692	6249.432320526752	54.0	27.0	108269.003922	75427.0614066	32841.9425156	1.43541325757	1.08236748305	0.34035878859600477	0.009900396537324115	0.27721110304507524
Q80T06_S133___1	cosine	24.0	21.0	6.0	394871.5319994307	35372.602211023084	18.0	54.0	456375.397404	341338.834081	115036.563323	1.33701575044	1.18076195078	0.17444777823847862	0.11618577088949705	3.2532015849059173
Q80T06_S162___1	cosine	24.0	0.0	3.0	1692722.8320926193	207861.5630663004	36.0	54.0	2134993.36398	1343727.93051	791265.43347	1.58885836597	1.20582191916	0.14475453938937588	0.160844803171809	4.503654488810652
A0A0R4J243_S45___1	cosine	24.0	12.0	21.0	21596.152866401666	3068.057139429409	60.0	0.0	28134.5720143	15978.1841572	12156.3878571	1.76081160021	1.24440740612	0.1825665822207074	0.1056765215839412	2.9589426043503533
A0A0R4J2B6_S350___1	cosine	24.0	12.0	9.0	9010.518304303598	1189.964236902626	15.0	57.0	11404.7944465	6913.2370572	4491.55738933	1.64970394508	1.22862233684	0.2730350721704214	0.03079734328122759	0.8623256118743725
A0A0U1RNL7_S31___1	cosine	24.0	6.0	3.0	14241.952860933947	1552.694332107646	42.0	15.0	16968.6800713	11138.7952165	5829.88485481	1.52338558538	1.16607303142	0.11506130054027312	0.2154327694040179	6.032117543312501
A0A0X1KG62_S608___1	cosine	24.0	12.0	3.0	14416.012182794584	1516.3101404112288	69.0	45.0	17221.568735	10946.4893032	6275.07943182	1.5732504055	1.15308200535	0.24774067964969962	0.04493949144849353	1.258305760557819
Q8CAF4_S1218___1	cosine	24.0	6.0	3.0	21241.15102445658	1768.377680191701	66.0	51.0	25296.5613937	17090.8467226	8205.71467106	1.48012335516	1.12680650656	0.2561041850735112	0.03977585423405737	1.1137239185536063
A0A140LJ04_S2436___1	cosine	24.0	21.0	6.0	18562.896019289437	1310.0847832742443	30.0	6.0	22150.8106001	16359.1593792	5791.65122096	1.35403110189	1.09069279926	0.24868087536123548	0.04433336645633893	1.24133426077749
G3UXW9_S509___1	cosine	24.0	3.0	0.0	13415.917640890426	1847.5647364730098	3.0	39.0	16359.5099684	10363.9581065	5995.5518619	1.57850020236	1.23858606113	0.12248461025254881	0.20086613625359467	5.624251815100651
E9Q394-2_S1817___1	cosine	24.0	18.0	3.0	17337.25172743251	1468.5813630907246	33.0	3.0	19913.8371344	14657.015453	5256.82168138	1.3586556689	1.13510386431	0.24774067964969962	0.04493949144849353	1.258305760557819
E9Q394-2_S1528___1	cosine	24.0	9.0	12.0	42238.95746809994	3145.8990335811955	9.0	51.0	48150.6152641	35842.6223143	12307.9929498	1.34338985697	1.09996772747	0.18327011693631026	0.10479929422810885	2.934380238387048
E9Q394-2_S2662___1	cosine	24.0	9.0	6.0	11857.175542814604	1243.9044600997045	15.0	6.0	14722.4029431	9353.2118114	5369.19113174	1.57404785009	1.12848067922	0.21237337115470045	0.07298545049751572	2.04359261393044
E9Q394-2_S1522___1	cosine	24.0	18.0	0.0	9761.104970170321	1046.3031422796803	33.0	60.0	11799.9362854	7786.6187639	4013.31752155	1.51541209904	1.21973083188	0.16238926537755388	0.1331294177656946	3.7276236974394488
A0A140T8S5_S108___1	cosine	24.0	3.0	6.0	142874.4909799225	7997.127636853654	15.0	69.0	155047.525204	126871.157159	28176.3680451	1.22208647478	1.07211125011	0.16702446852620292	0.12642548136726045	3.5399134782832924
A0A140T8S5_S276___1	cosine	24.0	0.0	3.0	63314.210658149415	4145.028933556956	6.0	57.0	71204.4385682	54773.0121507	16431.4264175	1.29999128717	1.07324886249	0.20414101708758137	0.08112374916958642	2.27146497674842
A0A140T8S5_S795___1	cosine	24.0	21.0	0.0	2339.047272123498	554.0683774862274	12.0	54.0	3653.7613062	1436.23871134	2217.52259486	2.54397912919	1.40154718304	0.13681201711998336	0.1744777691802858	4.885377537048003
A0A158RFV1_S14___1	cosine	24.0	12.0	0.0	17602.83520670728	2031.8932653144827	51.0	18.0	22227.2469725	15165.854893	7061.39207956	1.46561121212	1.21604858015	0.19191458635529096	0.09444831922890234	2.644552938409266
A0A158RFV1_S626___1	cosine	24.0	0.0	21.0	185378.28281558515	6216.033191941505	27.0	30.0	200404.908166	173960.509605	26444.3985612	1.15201380256	1.03984540699	0.3586693421794159	0.0070353044355588755	0.19698852419564852
A0A158RFV1_S576___1	cosine	24.0	0.0	21.0	42555.89186684413	4561.281373842419	30.0	3.0	50862.7155389	33878.5394588	16984.17608	1.50132551023	1.16652873953	0.23295019131240413	0.055380662873957556	1.5506585604708116
A0A158SIT8_S749___1	cosine	24.0	12.0	9.0	13613.833149760496	1206.8889562756103	27.0	15.0	16112.5423853	11511.5214995	4601.02088576	1.39968833711	1.13199025233	0.2505938333618936	0.043120464095440875	1.2073729946723444
